,participant_A,participant_B
4009,11890861,11891981
4010,11890647,11890814
4011,11890635,11890879
4012,11889645,11890699
4013,11891028,11891228
4014,11891956,11892201
4015,11889718,11891143
4016,11890265,11890313
4017,11890490,11890879
4018,11890366,11891322
4019,11890848,11891941
4020,11890114,11890656
4021,11890365,11890874
4022,11890147,11890874
4023,11890157,11890609
4024,11890369,11891218
4025,11890086,11890874
4026,11890245,11890811
4027,11890100,11890578
4028,11890406,11891140
4029,11890330,11890427
4030,11890418,11890902
4031,11890105,11890251
4032,11890193,11891198
4033,11890369,11890696
4034,11890237,11891730
4035,11890058,11890966
4036,11891100,11891926
4037,11890197,11891956
4038,11890295,11890923
4039,11890418,11890523
4040,11889643,11890100
4041,11889651,11890750
4042,11890879,11892213
4043,11890868,11891274
4044,11890221,11890745
4045,11890992,11891970
4046,11889646,11890058
4047,11889650,11890204
4048,11890418,11890942
4049,11889650,11907152
4050,11890144,11890312
4051,11890074,11890576
4052,11889718,11892178
4053,11890428,11892224
4054,11890097,11890607
4055,11890428,11891212
4056,11890125,11890709
4057,11890374,11891158
4058,11890194,11890310
4059,11891770,11891810
4060,11890501,11890987
4061,11890100,11890524
4062,11890237,11890545
4063,11890221,11890470
4064,11890163,11890198
4065,11890109,11890422
4066,11890102,11890351
4067,11889645,11891100
4068,11890861,11890900
4069,11890659,11892224
4070,11890565,11891212
4071,11891020,11891274
4072,11890647,11892172
4073,11890306,11890635
4074,11890261,11890475
4075,11890143,11891279
4076,11890567,11890811
4077,11890226,11890707
4078,11890132,11890298
4079,11889652,11890855
4080,11890428,11892022
4081,11890072,11890082
4082,11890687,11890801
4083,11890363,11890874
4084,11889646,11890320
4085,11890172,11890367
4086,11889688,11890368
4087,11891725,11892065
4088,11890228,11890789
4089,11890312,11890549
4090,11891094,11891100
4091,11890240,11907118
4092,11890150,11891245
4093,11890082,11890861
4094,11890990,11891143
4095,11890129,11890490
4096,11889645,11890313
4097,11890240,11890269
4098,11890243,11890365
4099,11890122,11892054
4100,11890210,11890221
4101,11890064,11890575
4102,11890310,11890652
4103,11890159,11891726
4104,11890075,11891973
4105,11890319,11890965
4106,11889665,11891025
4107,11890594,11891039
4108,11890214,11890618
4109,11890385,11890811
4110,11890058,11890529
4111,11890440,11892208
4112,11890848,11891147
4113,11890454,11890696
4114,11890154,11891770
4115,11891047,11892079
4116,11890328,11907112
4117,11890697,11890945
4118,11890323,11890995
4119,11890097,11890573
4120,11890284,11890354
4121,11890339,11890942
4122,11890690,11890696
4123,11891086,11891158
4124,11890086,11890857
4125,11890219,11891325
4126,11890111,11890971
4127,11890745,11907112
4128,11890965,11891725
4129,11890148,11890691
4130,11890185,11890540
4131,11891039,11891261
4132,11890586,11890617
4133,11890198,11890327
4134,11890942,11890971
4135,11890121,11890368
4136,11890192,11892205
4137,11890607,11890837
4138,11889651,11892163
4139,11891002,11892003
4140,11891218,11891787
4141,11890865,11890966
4142,11891100,11891961
4143,11891314,11891337
4144,11890978,11890987
4145,11890158,11890490
4146,11890074,11890701
4147,11890229,11890578
4148,11890367,11890523
4149,11889646,11890255
4150,11890077,11891926
4151,11890607,11891147
4152,11890549,11891797
4153,11890586,11890675
4154,11890987,11892065
4155,11891134,11891926
4156,11890302,11890402
4157,11890149,11890545
4158,11890942,11907098
4159,11890382,11891970
4160,11890215,11891341
4161,11890077,11890113
4162,11890151,11891038
4163,11890160,11891038
4164,11890287,11890753
4165,11890167,11890402
4166,11890385,11890417
4167,11890285,11890967
4168,11890520,11891261
4169,11890182,11890366
4170,11890812,11890887
4171,11889665,11891335
4172,11889688,11890407
4173,11890308,11890983
4174,11890256,11890591
4175,11890109,11892051
4176,11890415,11891325
4177,11890219,11890668
4178,11889650,11891025
4179,11890978,11890990
4180,11890967,11892194
4181,11890205,11890967
4182,11890457,11891030
4183,11890215,11890382
4184,11890277,11890797
4185,11890078,11892194
4186,11907112,11907171
4187,11890108,11890361
4188,11890183,11890209
4189,11889643,11890223
4190,11890324,11892201
4191,11889652,11890612
4192,11890189,11891777
4193,11890075,11891732
4194,11890277,11891944
4195,11890548,11890870
4196,11890120,11890197
4197,11891228,11891793
4198,11890801,11891732
4199,11890382,11890390
4200,11890669,11892201
4201,11891268,11892182
4202,11890529,11890709
4203,11890329,11892051
4204,11890369,11891742
4205,11890511,11891970
4206,11890105,11890440
4207,11890302,11891008
4208,11890740,11891956
4209,11890273,11891008
4210,11889665,11890910
4211,11891024,11907171
4212,11890306,11907133
4213,11890594,11907116
4214,11890220,11890767
4215,11890107,11890117
4216,11890262,11891127
4217,11890156,11890745
4218,11890253,11890635
4219,11890306,11891002
4220,11890143,11890750
4221,11891034,11891173
4222,11890870,11891147
4223,11890536,11890995
4224,11890848,11892205
4225,11890440,11891279
4226,11890244,11892214
4227,11890368,11890417
4228,11890371,11890586
4229,11889643,11890078
4230,11890079,11890520
4231,11890201,11890490
4232,11890166,11890367
4233,11890501,11890641
4234,11889684,11890967
4235,11890430,11891187
4236,11890430,11890821
4237,11891173,11892213
4238,11890529,11891337
4239,11890149,11890865
4240,11890700,11891030
4241,11890113,11890339
4242,11889688,11890965
4243,11890797,11891206
4244,11891810,11891981
4245,11890082,11890470
4246,11890385,11890967
4247,11890245,11891970
4248,11891086,11891314
4249,11891973,11891997
4250,11890163,11890245
4251,11890454,11890698
4252,11890365,11890374
4253,11890253,11890470
4254,11890211,11890960
4255,11890168,11890174
4256,11890210,11890576
4257,11890477,11890705
4258,11890249,11890378
4259,11890319,11890750
4260,11890598,11890731
4261,11891007,11891134
4262,11890390,11890731
4263,11890598,11890656
4264,11890279,11907136
4265,11890647,11891731
4266,11890299,11890690
4267,11890987,11891198
4268,11890126,11890902
4269,11890077,11907152
4270,11890295,11891028
4271,11890142,11890775
4272,11890398,11890529
4273,11890675,11890909
4274,11890166,11890177
4275,11890289,11890883
4276,11890284,11892037
4277,11890691,11891970
4278,11890691,11891011
4279,11889684,11890705
4280,11890575,11890707
4281,11890734,11891086
4282,11890923,11891143
4283,11890089,11892079
4284,11890478,11890618
4285,11890277,11890323
4286,11889646,11890407
4287,11890144,11891973
4288,11890172,11891127
4289,11890142,11890477
4290,11890617,11891228
4291,11890156,11890490
4292,11890121,11892079
4293,11890468,11891153
4294,11889718,11890919
4295,11890920,11892065
4296,11890959,11891325
4297,11890269,11890282
4298,11890105,11890522
4299,11890380,11891047
4300,11890390,11907111
4301,11890196,11890567
4302,11890084,11890255
4303,11890216,11890220
4304,11891280,11907136
4305,11890177,11890200
4306,11890468,11890898
4307,11890376,11890868
4308,11890158,11890182
4309,11890598,11890965
4310,11890122,11890437
4311,11890277,11890814
4312,11890407,11890858
4313,11890669,11890678
4314,11890251,11890850
4315,11890072,11892022
4316,11890598,11891218
4317,11890482,11891777
4318,11890334,11890541
4319,11890211,11890874
4320,11890094,11890545
4321,11890591,11890750
4322,11890172,11890484
4323,11890427,11890440
4324,11890226,11890245
4325,11890558,11890855
4326,11890072,11891100
4327,11889644,11890185
4328,11891341,11891787
4329,11890117,11890707
4330,11890174,11890306
4331,11890198,11890407
4332,11889652,11890910
4333,11890148,11890539
4334,11890978,11890983
4335,11889643,11889644
4336,11890374,11890909
4337,11890540,11907178
4338,11891039,11891759
4339,11890418,11890960
4340,11890189,11892205
4341,11890529,11890696
4342,11890423,11891274
4343,11890101,11890578
4344,11890811,11891216
4345,11891758,11892183
4346,11889688,11891231
4347,11890091,11890478
4348,11890198,11890255
4349,11890522,11890744
4350,11891008,11891231
4351,11890978,11891280
4352,11891231,11892022
4353,11890078,11891249
4354,11890675,11890730
4355,11890529,11892163
4356,11890844,11891797
4357,11890619,11890740
4358,11890374,11890453
4359,11890109,11890277
4360,11890088,11890221
4361,11890745,11890837
4362,11890174,11890598
4363,11890211,11890342
4364,11890406,11890673
4365,11890259,11891228
4366,11890694,11891731
4367,11890068,11890194
4368,11890065,11890330
4369,11890189,11890211
4370,11890389,11892195
4371,11890106,11892195
4372,11890656,11892208
4373,11890697,11891060
4374,11890705,11891926
4375,11890117,11907136
4376,11890407,11892169
4377,11890698,11891759
4378,11890618,11891060
4379,11891249,11891973
4380,11890389,11890501
4381,11890898,11891973
4382,11890074,11891268
4383,11890282,11890470
4384,11890089,11890549
4385,11889684,11890749
4386,11890910,11891726
4387,11890361,11890618
4388,11889718,11890251
4389,11890319,11890545
4390,11889643,11890214
4391,11890123,11891039
4392,11890740,11890855
4393,11890380,11890586
4394,11890244,11890767
4395,11890965,11892022
4396,11890427,11890775
4397,11890284,11890821
4398,11890157,11890237
4399,11890086,11891147
4400,11890324,11890361
4401,11891034,11891269
4402,11890129,11890545
4403,11890121,11891280
4404,11890185,11907098
4405,11890618,11891727
4406,11890967,11891793
4407,11890314,11891020
4408,11890233,11890945
4409,11890302,11891110
4410,11890591,11892208
4411,11890171,11907089
4412,11890591,11890992
4413,11890864,11890868
4414,11892045,11907089
4415,11890243,11890821
4416,11890363,11890433
4417,11890675,11891080
4418,11889684,11890617
4419,11890077,11890214
4420,11890475,11890659
4421,11890114,11890557
4422,11890328,11890490
4423,11890119,11890126
4424,11890430,11890770
4425,11890196,11890502
4426,11890182,11890210
4427,11890331,11891007
4428,11890175,11890339
4429,11890612,11890678
4430,11890320,11890745
4431,11890117,11890272
4432,11890088,11907431
4433,11890457,11891944
4434,11890063,11891777
4435,11890327,11890991
4436,11890119,11890298
4437,11890511,11890609
4438,11889645,11891742
4439,11890812,11890820
4440,11890635,11890812
4441,11890319,11891025
4442,11890261,11892163
4443,11890376,11890775
4444,11890175,11891039
4445,11890253,11891337
4446,11890245,11890539
4447,11890193,11891025
4448,11891007,11891203
4449,11892195,11907171
4450,11890088,11890801
4451,11890327,11907431
4452,11890159,11890814
4453,11890298,11890910
4454,11890587,11890647
4455,11890122,11890237
4456,11890158,11890310
4457,11890919,11891730
4458,11890150,11890837
4459,11890389,11890945
4460,11890453,11891086
4461,11890122,11890168
4462,11890132,11890148
4463,11890193,11907431
4464,11890158,11890342
4465,11890285,11890701
4466,11890990,11907431
4467,11890174,11890272
4468,11890101,11890125
4469,11891008,11891080
4470,11890114,11890323
4471,11890354,11890992
4472,11890200,11891007
4473,11889643,11890308
4474,11890668,11892178
4475,11890541,11890647
4476,11890320,11890678
4477,11890173,11890475
4478,11889645,11890433
4479,11890253,11890376
4480,11891212,11891279
4481,11890224,11891742
4482,11890167,11890265
4483,11890117,11890992
4484,11890096,11890277
4485,11890094,11891268
4486,11890422,11891941
4487,11890148,11890175
4488,11890155,11890635
4489,11890324,11890670
4490,11890797,11891793
4491,11890244,11890573
4492,11890147,11890907
4493,11890244,11890821
4494,11891038,11891086
4495,11891187,11891926
4496,11889684,11890518
4497,11890183,11891038
4498,11890374,11890529
4499,11890457,11907431
4500,11890416,11891997
4501,11891147,11892183
4502,11890219,11890956
4503,11890879,11892250
4504,11890265,11891038
4505,11890334,11890700
4506,11890314,11890995
4507,11890361,11890656
4508,11890063,11891008
4509,11890216,11890369
4510,11890215,11890484
4511,11890545,11890694
4512,11890655,11890699
4513,11890111,11890427
4514,11890502,11892172
4515,11890308,11890440
4516,11890107,11892205
4517,11892051,11907136
4518,11890586,11891024
4519,11890078,11890107
4520,11889688,11890609
4521,11890271,11890367
4522,11890460,11891100
4523,11890298,11890587
4524,11890091,11891956
4525,11890701,11890879
4526,11890108,11891173
4527,11890099,11890117
4528,11890082,11890995
4529,11889684,11890163
4530,11890237,11891011
4531,11890484,11891143
4532,11890295,11890990
4533,11890524,11890674
4534,11890437,11891143
4535,11890328,11891034
4536,11890245,11891127
4537,11890581,11891997
4538,11890062,11890371
4539,11890407,11892182
4540,11890731,11891267
4541,11889652,11890892
4542,11890094,11890151
4543,11890510,11890874
4544,11890470,11890552
4545,11890887,11892169
4546,11890477,11890656
4547,11890204,11891270
4548,11890430,11890696
4549,11890371,11892051
4550,11889651,11890549
4551,11890174,11907111
4552,11890361,11891228
4553,11890126,11890987
4554,11890062,11891153
4555,11890159,11890789
4556,11890126,11891080
4557,11890354,11891770
4558,11890433,11891153
4559,11890691,11890946
4560,11890150,11890966
4561,11890198,11890363
4562,11890298,11891203
4563,11890319,11891007
4564,11890065,11890670
4565,11890211,11891268
4566,11890078,11890303
4567,11890210,11890907
4568,11890227,11891727
4569,11890119,11892054
4570,11890946,11892178
4571,11890147,11890601
4572,11890482,11890678
4573,11889652,11891206
4574,11890674,11890734
4575,11890198,11892003
4576,11890346,11890565
4577,11890229,11891335
4578,11890063,11890366
4579,11890432,11891203
4580,11889644,11890068
4581,11890524,11890656
4582,11890142,11890243
4583,11890058,11890240
4584,11890409,11890475
4585,11890113,11890920
4586,11890523,11890586
4587,11890197,11890821
4588,11890146,11891008
4589,11889684,11891322
4590,11890674,11891970
4591,11890366,11890698
4592,11890204,11890303
4593,11890156,11890549
4594,11890126,11907118
4595,11890659,11891793
4596,11890390,11890844
4597,11890154,11891732
4598,11890182,11891007
4599,11890478,11890581
4600,11890298,11891742
4601,11890279,11890923
4602,11890366,11890576
4603,11890105,11890959
4604,11890084,11890750
4605,11890237,11890524
4606,11890591,11892201
4607,11890457,11890857
4608,11890454,11890879
4609,11890259,11890907
4610,11890346,11890468
4611,11890380,11892003
4612,11890956,11891325
4613,11890114,11890612
4614,11889645,11890923
4615,11891060,11891810
4616,11890396,11891216
4617,11890224,11890966
4618,11890409,11891007
4619,11891080,11891134
4620,11890272,11890539
4621,11890196,11891274
4622,11891008,11891274
4623,11890223,11890237
4624,11890354,11890573
4625,11890440,11892250
4626,11890064,11890991
4627,11890249,11890430
4628,11890121,11890696
4629,11890079,11890168
4630,11890094,11890390
4631,11890883,11891777
4632,11890478,11890740
4633,11890490,11892213
4634,11890284,11891134
4635,11890801,11891187
4636,11890262,11890601
4637,11890105,11890389
4638,11890096,11890591
4639,11890106,11890612
4640,11890100,11891966
4641,11890427,11891742
4642,11890811,11891742
4643,11890669,11890749
4644,11889650,11890685
4645,11890784,11890902
4646,11889646,11907118
4647,11890312,11890887
4648,11890143,11890228
4649,11890302,11890797
4650,11890898,11891997
4651,11890987,11891279
4652,11891198,11891810
4653,11889654,11891008
4654,11890656,11891770
4655,11890539,11890887
4656,11890285,11890612
4657,11890265,11890618
4658,11890369,11890641
4659,11889718,11890502
4660,11890191,11890274
4661,11890548,11890601
4662,11890342,11891966
4663,11890565,11891335
4664,11889646,11890887
4665,11889650,11890418
4666,11890617,11890907
4667,11890402,11890814
4668,11890385,11890453
4669,11890065,11890453
4670,11890198,11891039
4671,11890123,11892051
4672,11890380,11890433
4673,11890091,11890144
4674,11890100,11891140
4675,11890428,11891279
4676,11890167,11890237
4677,11890545,11890673
4678,11890079,11890740
4679,11890240,11890256
4680,11890770,11891270
4681,11890618,11891758
4682,11890086,11891136
4683,11890368,11890731
4684,11889643,11890558
4685,11890991,11891725
4686,11890062,11890619
4687,11890127,11890173
4688,11890511,11890696
4689,11890308,11891034
4690,11890119,11890971
4691,11890745,11891203
4692,11889646,11891038
4693,11890106,11890959
4694,11890223,11890261
