,participant_A,participant_B
9858,11890229,11890284
9859,11890789,11892163
9860,11890171,11891140
9861,11889688,11891269
9862,11890233,11892163
9863,11890327,11890545
9864,11890337,11890753
9865,11890173,11890804
9866,11890072,11890245
9867,11890418,11891730
9868,11890883,11892178
9869,11890607,11890673
9870,11890402,11890805
9871,11890536,11891787
9872,11890271,11891143
9873,11890079,11890635
9874,11890365,11891212
9875,11890269,11890804
9876,11890749,11890887
9877,11890233,11890540
9878,11890586,11890946
9879,11890117,11890299
9880,11889684,11890400
9881,11890256,11891961
9882,11890151,11891030
9883,11890109,11890696
9884,11890342,11891981
9885,11890105,11891034
9886,11890342,11891231
9887,11890402,11907152
9888,11890274,11890303
9889,11890125,11891970
9890,11890314,11890407
9891,11889652,11890277
9892,11890113,11890216
9893,11890699,11890789
9894,11890262,11891011
9895,11890074,11890154
9896,11890089,11892054
9897,11890191,11891726
9898,11890470,11891110
9899,11890959,11891047
9900,11890745,11891028
9901,11890220,11892182
9902,11890163,11890334
9903,11890433,11890960
9904,11890821,11890900
9905,11890418,11890696
9906,11890143,11890789
9907,11890201,11890581
9908,11890106,11890674
9909,11890812,11890869
9910,11891759,11892183
9911,11890274,11890740
9912,11890121,11890166
9913,11890812,11890864
9914,11890549,11890575
9915,11890490,11891810
9916,11890082,11890668
9917,11890579,11907152
9918,11890382,11890745
9919,11890576,11890956
9920,11890173,11890417
9921,11889652,11890909
9922,11890173,11907171
9923,11890477,11890919
9924,11890992,11891153
9925,11890221,11907133
9926,11890192,11890991
9927,11891047,11892250
9928,11890154,11890433
9929,11891011,11892194
9930,11890219,11890249
9931,11890518,11890812
9932,11890367,11890428
9933,11890900,11891060
9934,11890223,11890378
9935,11890966,11892182
9936,11889650,11890105
9937,11890740,11907171
9938,11890271,11892045
9939,11890415,11891038
9940,11890612,11891110
9941,11890992,11892172
9942,11889645,11890068
9943,11890215,11891770
9944,11889652,11891270
9945,11890132,11890180
9946,11890243,11890907
9947,11890510,11890784
9948,11890068,11892194
9949,11890163,11890573
9950,11890166,11891970
9951,11889650,11890068
9952,11890407,11890609
9953,11890269,11891228
9954,11890249,11892163
9955,11890177,11907431
9956,11890579,11890618
9957,11890149,11890251
9958,11890978,11892205
9959,11890655,11891762
9960,11890573,11890967
9961,11889684,11890193
9962,11890149,11890495
9963,11890209,11890240
9964,11890699,11891269
9965,11890185,11890635
9966,11891134,11891268
9967,11890900,11890992
9968,11891793,11892194
9969,11890909,11891961
9970,11889652,11889654
9971,11890460,11890607
9972,11890150,11890262
9973,11890163,11890374
9974,11890423,11890978
9975,11890226,11890587
9976,11890226,11890971
9977,11891134,11907152
9978,11890219,11890978
9979,11890072,11890174
9980,11892051,11907111
9981,11890228,11890269
9982,11890201,11890990
9983,11890674,11891143
9984,11890540,11891270
9985,11890365,11890406
9986,11890586,11890837
9987,11890127,11890374
9988,11890416,11891143
9989,11890261,11891793
9990,11890101,11891245
9991,11890478,11907116
9992,11890601,11892208
9993,11890529,11890741
9994,11890189,11890685
9995,11891086,11891267
9996,11890697,11907112
9997,11889688,11890329
9998,11890064,11890697
9999,11890233,11907136
10000,11890273,11891961
10001,11890259,11890609
10002,11890511,11890900
10003,11890437,11890540
10004,11890870,11891322
10005,11890251,11890406
10006,11890121,11891206
10007,11890965,11890983
10008,11892205,11892214
10009,11891028,11891762
10010,11890261,11890990
10011,11890724,11907093
10012,11890274,11907109
10013,11891025,11891136
10014,11890319,11890669
10015,11890107,11890707
10016,11890173,11890402
10017,11890100,11891322
10018,11891115,11892051
10019,11891249,11892183
10020,11890204,11892224
10021,11890892,11891267
10022,11890427,11890549
10023,11890118,11890237
10024,11890082,11890804
10025,11890730,11890804
10026,11890173,11890565
10027,11890536,11890995
10028,11890734,11892182
10029,11890868,11890902
10030,11890142,11890565
10031,11890342,11907109
10032,11890123,11890965
10033,11889644,11890510
10034,11889643,11890077
10035,11890102,11892213
10036,11890730,11891941
10037,11890078,11890707
10038,11890770,11890805
10039,11890334,11890987
10040,11890096,11890390
10041,11890460,11891341
10042,11890269,11890400
10043,11890118,11890415
10044,11890177,11890545
10045,11890898,11891926
10046,11890210,11890306
10047,11890167,11890385
10048,11890182,11890804
10049,11890065,11892079
10050,11892067,11892079
10051,11891094,11892022
10052,11890068,11891060
10053,11890119,11891080
10054,11890797,11891759
10055,11890271,11890959
10056,11890314,11891153
10057,11890063,11890089
10058,11890096,11890220
10059,11890346,11890656
10060,11890432,11890541
10061,11890149,11890194
10062,11890617,11891725
10063,11890339,11891727
10064,11890177,11890567
10065,11890185,11890323
10066,11891181,11907098
10067,11890541,11892205
10068,11890197,11890694
10069,11890256,11890745
10070,11890287,11890423
10071,11890168,11891203
10072,11890201,11890243
10073,11890520,11892201
10074,11891269,11907118
10075,11890109,11891727
10076,11890524,11891047
10077,11890300,11890909
10078,11890143,11890284
10079,11890240,11890594
10080,11890351,11890892
10081,11890185,11890422
10082,11890453,11891787
10083,11890269,11890647
10084,11890185,11890407
10085,11890201,11890277
10086,11889645,11891787
10087,11890228,11890243
10088,11890277,11890691
10089,11890363,11891759
10090,11890376,11891997
10091,11890134,11890594
10092,11890398,11891274
10093,11890065,11890376
10094,11890205,11891956
10095,11890298,11890501
10096,11890269,11890328
10097,11890082,11890342
10098,11889688,11891973
10099,11890077,11890245
10100,11890409,11890478
10101,11890617,11891731
10102,11890059,11892201
10103,11890892,11891337
10104,11890058,11892024
10105,11890541,11892067
10106,11890579,11891742
10107,11890120,11890789
10108,11890558,11891970
10109,11890149,11907171
10110,11890691,11892194
10111,11890422,11890749
10112,11890125,11890701
10113,11890064,11890191
10114,11890457,11891228
10115,11890117,11890586
10116,11890209,11890540
10117,11890331,11891218
10118,11890088,11890144
10119,11891002,11891082
10120,11890063,11892178
10121,11890214,11891731
10122,11890143,11890707
10123,11890180,11890261
10124,11890180,11890591
10125,11890159,11890749
10126,11890705,11890775
10127,11890327,11890685
10128,11890618,11890635
10129,11890201,11890804
10130,11890457,11890694
10131,11890869,11890990
10132,11890273,11890857
10133,11890380,11890694
10134,11890609,11891228
10135,11890194,11890612
10136,11890473,11891080
10137,11890361,11890598
10138,11890189,11891206
10139,11890226,11890565
10140,11890189,11890197
10141,11890058,11890302
10142,11889688,11890635
10143,11890601,11890767
10144,11890059,11890089
10145,11891136,11907098
10146,11890229,11890428
10147,11890520,11892024
10148,11890062,11890858
10149,11890586,11907098
10150,11890669,11891181
10151,11890573,11891759
10152,11890201,11891203
10153,11891280,11891981
10154,11890329,11890406
10155,11890099,11891082
10156,11890669,11907112
10157,11890518,11891325
10158,11890552,11890607
10159,11890168,11890720
10160,11890189,11890482
10161,11890171,11890724
10162,11890641,11892065
10163,11891198,11892224
10164,11889644,11890869
10165,11890279,11891269
10166,11890155,11890214
10167,11891810,11892208
10168,11890308,11891147
10169,11890211,11891181
10170,11890256,11890380
10171,11890196,11890228
10172,11890407,11891797
10173,11890157,11890857
10174,11890285,11892045
10175,11890529,11890656
10176,11890251,11907133
10177,11889688,11890720
10178,11890157,11890183
10179,11891140,11892045
10180,11890075,11890652
10181,11890965,11891725
10182,11890245,11891094
10183,11890088,11891944
10184,11890272,11890907
10185,11890598,11891997
10186,11889684,11890775
10187,11890919,11892079
10188,11890157,11890548
10189,11890173,11890753
10190,11890437,11890468
10191,11890385,11891173
10192,11890197,11890697
10193,11890126,11891007
10194,11890167,11890380
10195,11890647,11890678
10196,11890120,11907152
10197,11889646,11891726
10198,11890378,11890811
10199,11890201,11890691
10200,11890295,11890850
10201,11890510,11891231
10202,11890337,11890390
10203,11890942,11890990
10204,11890168,11891973
10205,11890174,11890269
10206,11890767,11890883
10207,11890887,11892054
10208,11890167,11890314
10209,11890079,11890221
10210,11890482,11891198
10211,11890143,11890869
10212,11890402,11890837
10213,11890059,11890191
10214,11890287,11907111
10215,11890058,11890407
10216,11890501,11890750
10217,11890269,11890295
10218,11889649,11889650
10219,11890220,11891961
10220,11890328,11891970
10221,11890740,11891047
10222,11890215,11890848
10223,11890160,11890390
10224,11890369,11890400
10225,11890855,11891173
10226,11890229,11890539
10227,11890812,11891181
10228,11890342,11890883
10229,11890892,11891007
10230,11890324,11890909
10231,11890328,11890647
10232,11891147,11891727
10233,11890119,11892205
10234,11890330,11890540
10235,11890272,11892003
10236,11890858,11891970
10237,11890427,11890892
10238,11890753,11891039
10239,11890223,11890753
10240,11890549,11907116
10241,11890189,11890363
10242,11890237,11890674
10243,11890244,11890323
10244,11890337,11890701
10245,11890902,11891143
10246,11890182,11890346
10247,11890647,11891020
10248,11890389,11890402
10249,11890406,11890960
10250,11890086,11890423
10251,11890168,11890265
10252,11890185,11891274
10253,11890299,11890983
10254,11890118,11890678
10255,11890427,11891274
10256,11890129,11890475
10257,11889643,11890887
10258,11890127,11890700
10259,11890678,11891245
10260,11890229,11890541
10261,11890700,11891966
10262,11890558,11891793
10263,11890114,11890194
10264,11890453,11890741
10265,11890196,11891060
10266,11890858,11907109
10267,11890118,11890545
10268,11890064,11890565
10269,11890820,11892213
10270,11890062,11890189
10271,11890675,11891742
10272,11890868,11890967
10273,11890214,11890540
10274,11890134,11891231
10275,11890432,11890482
10276,11891008,11891793
10277,11889688,11890279
10278,11890991,11891725
10279,11890437,11890850
10280,11890398,11890857
10281,11890189,11891203
10282,11890433,11890524
10283,11890197,11890741
10284,11890741,11890855
10285,11891011,11892003
10286,11890306,11890371
10287,11890097,11890191
10288,11889650,11891730
10289,11890072,11890433
10290,11890478,11891206
10291,11890468,11890709
10292,11890919,11891762
10293,11890174,11891143
10294,11890298,11890416
10295,11889652,11890127
10296,11890453,11890477
10297,11890182,11890228
10298,11890368,11890490
10299,11890147,11890389
10300,11890249,11890598
10301,11890697,11890990
10302,11890432,11892201
10303,11890219,11890668
10304,11890312,11890609
10305,11890262,11907112
10306,11890670,11890744
10307,11890902,11891094
10308,11890581,11890720
10309,11890428,11890529
10310,11890334,11890805
10311,11890077,11891047
10312,11890127,11890685
10313,11889646,11890163
10314,11890204,11890923
10315,11890490,11890539
10316,11890129,11890422
10317,11890065,11890983
10318,11890694,11890945
10319,11890376,11890767
10320,11890097,11891335
10321,11891086,11891793
10322,11890072,11891261
10323,11890320,11890354
10324,11890320,11891094
10325,11890125,11890271
10326,11890183,11891787
10327,11890154,11890548
10328,11890557,11890990
10329,11890274,11890406
10330,11890094,11890148
10331,11890670,11891020
10332,11890997,11892024
10333,11891269,11891325
10334,11889646,11890091
10335,11890256,11890865
10336,11890558,11890699
10337,11890249,11891158
10338,11890594,11890987
10339,11890159,11891759
10340,11890523,11892224
10341,11890245,11891158
10342,11890579,11907178
10343,11890529,11891797
10344,11890109,11892003
10345,11890285,11891337
10346,11890122,11891793
10347,11890097,11890102
10348,11890374,11890673
10349,11890334,11891944
10350,11890262,11890351
10351,11890172,11890700
10352,11891269,11907116
10353,11889643,11890339
10354,11890068,11891727
10355,11890229,11890864
10356,11890088,11890390
10357,11890396,11891249
10358,11890063,11890655
10359,11890475,11890749
10360,11890219,11891212
10361,11890701,11890965
10362,11890287,11890484
10363,11891011,11891730
10364,11889649,11890129
10365,11890385,11892037
10366,11890189,11890243
10367,11890731,11890966
10368,11890180,11890987
10369,11890244,11891727
10370,11890385,11890470
10371,11890366,11891732
10372,11890346,11891007
10373,11890245,11890310
10374,11890501,11891158
10375,11890197,11890256
10376,11890767,11890991
10377,11890402,11891322
10378,11890096,11890694
10379,11890172,11890720
10380,11890669,11890740
10381,11890109,11890744
10382,11890820,11891134
10383,11890196,11907136
10384,11890120,11890428
10385,11890659,11890745
10386,11891245,11892224
10387,11890668,11891759
10388,11890518,11891269
10389,11890647,11890801
10390,11890423,11891143
10391,11890166,11890226
10392,11890074,11890100
10393,11890196,11890407
10394,11890151,11890255
10395,11890269,11891206
10396,11890102,11890368
10397,11890127,11890432
10398,11891322,11891337
10399,11890059,11890861
10400,11889654,11890102
10401,11890183,11891725
10402,11890879,11892250
10403,11890368,11891173
10404,11890219,11890430
10405,11890237,11890368
10406,11890197,11891181
10407,11890586,11890811
10408,11890545,11890844
10409,11890327,11890731
10410,11890221,11890524
10411,11890417,11890971
10412,11890539,11890956
10413,11890331,11890655
10414,11889652,11890324
10415,11890168,11892250
10416,11890367,11890724
10417,11890402,11890789
10418,11890156,11891758
10419,11890394,11891941
10420,11890406,11890529
10421,11890196,11892003
10422,11889654,11890262
10423,11890114,11890150
10424,11890363,11890685
10425,11890320,11890731
10426,11890200,11890223
10427,11890059,11891726
10428,11890210,11890378
10429,11890673,11891147
10430,11890244,11890575
10431,11890079,11907152
10432,11890154,11890197
10433,11889644,11891094
10434,11890820,11891926
10435,11890354,11890966
10436,11890430,11890910
10437,11890194,11890575
10438,11890220,11892169
10439,11891153,11891981
10440,11890111,11890122
10441,11890149,11890249
10442,11890478,11891147
10443,11890074,11890191
10444,11890123,11890211
10445,11890226,11892182
10446,11890109,11890707
10447,11890837,11890892
10448,11890536,11892169
10449,11890705,11892045
10450,11890303,11891082
10451,11890101,11891094
10452,11890068,11890869
10453,11890811,11891147
10454,11891060,11891261
10455,11889665,11890245
10456,11890784,11891086
10457,11890724,11892003
10458,11890376,11890804
10459,11890101,11891274
10460,11890407,11890495
10461,11890923,11892178
10462,11890172,11891261
10463,11890079,11890166
10464,11890174,11892208
10465,11890300,11890374
10466,11890457,11891777
10467,11890306,11890310
10468,11890117,11890167
10469,11890303,11907171
10470,11890168,11890209
10471,11890478,11890536
10472,11890091,11890284
10473,11890121,11890172
10474,11890328,11891981
10475,11890548,11891020
10476,11890402,11890959
10477,11890204,11890320
10478,11890099,11907178
10479,11907111,11907171
10480,11890821,11890883
10481,11890923,11890959
10482,11890121,11890536
10483,11890495,11891115
10484,11890314,11891941
10485,11890612,11890874
10486,11890084,11891727
10487,11891008,11891759
10488,11890432,11890674
10489,11890670,11890898
10490,11890224,11891337
10491,11890058,11890669
10492,11890365,11890990
10493,11890324,11890797
10494,11891011,11891725
10495,11890094,11891080
10496,11890158,11890956
10497,11890106,11890804
10498,11890402,11891261
10499,11890374,11890652
10500,11890967,11891080
10501,11890096,11891086
10502,11890113,11890320
10503,11890619,11891082
10504,11890857,11891970
10505,11890380,11890454
10506,11890902,11891082
10507,11890158,11891218
10508,11890086,11890855
10509,11890166,11892224
10510,11890678,11890821
10511,11890282,11890327
10512,11890655,11890750
10513,11890330,11890367
10514,11890129,11890183
10515,11890314,11891086
10516,11889652,11891025
10517,11890837,11907178
10518,11890707,11891134
10519,11890123,11892045
10520,11890147,11890365
